Username,Id,Tweet
analizamanzon,3362218359,"RT @PhilipRucker: Asked why Dr. Fauci isn't at today's briefing, Trump said, ""He's not here because we weren't discussing what he's best at…"
muchkarma09,3640450941,RT @MujMash: So: we wake up to US Secretary of State cutting $1bn in aid and threatening to cut another $1bn because Ghani and Abdullah cou…
PincheMacha,874625692205318146,"Yep, this is the correct analysis"
berrysname,16165381,RT @MSNBC: Ben Smith examines Fox News' changing coverage of the coronavirus pandemic: “These hosts have a lot of power because they don’t…
nikfavv,2456161522,"RT @Akademiks: Coronavirus got these chicks acting different.. Trippie Redd ex ""ayleks' was casually just sucking some random dude off and…"
KitsuneZushi,39782905,"RT @balajis: Vox is sending about 0 million masks to the front lines of the coronavirus crisis

That sounds terrible until you remember tha…"
zildjohn_,942587741170049024,"RT @SirBennn: Based on the statistics, I think our country is performing well to prevent the spread of the virus. Let’s all pray that we wi…"
polarisirius,713623209078198272,RT @tanyaunnie: #AfterTheQuarantine I will lessen my spendings (kpop and travel) and will set aside money for emergency purposes. During th…
LaurieHoward19,759135941952884736,RT @brianschatz: I want to be careful here. Do other Republicans agree with this?
nileshkawane,21660438,Great!!
BledsoeChuck,533670216,"RT @CallingDrLove69: Reports: Obama admin used up the stockpile of N95 masks but never replenished the supply, despite recommendations to d…"
basilnsage,62889705,"RT @realDonaldTrump: This will never be approved by me, or any other Republican! https://t.co/jWcGaS2QZC"
GoringeAccounts,87725170,RT @keithmgordon: The statutory residence test for tax allows you to discount a limited number of days spent in the UK when working out whe…
ThatRedDeviL,86160089,RT @RemaNagarajan: THIS is why media (esp TV) &amp; govt must talk to public health experts and doctors working on the ground instead of those…
moughthere,262948804,RT @KamalaHarris: Coronavirus has upended daily life for millions of Americans. Many won’t make ends meet at the end of this month. Instead…
Elsagm1,447506977,RT @SethAbramson: Please RETWEET if you want media to stop carrying Trump's coronavirus pressers live.
Narender346,1057214576465461249,"RT @Meetkamal03: #StayHomeStaySafe Protect urself from diseases like CoronaVirus by eating vegetarian diet and paneer nd pistachios,do pran…"
atstana1,814828276463996928,"RT @SenSanders: Our delivery workers are doing some of the most important jobs in the country right now.

Why the hell aren't they getting…"
DrPolo666,471784761,Covid-19 you got job to do
gbpet1,1174134408120545280,RT @derrickstheman: DO IT! @realDonaldTrump
NoveemGamo,978144678456344576,"RT @_SJPeace_: This is Dr. Usama Riaz. He spent past weeks screening and treating patients with Corona Virus in Pakistan. 

He knew there w…"
dvbbygvbby,521043699,living alone is all fun n games until there’s a global pandemic and ur... alone 🤪🤪🤪
FOXLA,9648652,"Nine LAPD employees test positive for coronavirus
https://t.co/0w3r8XD7Y5"
jeb1149,1414508630,RT @KamVTV: President Trump needs to have a press conference and  read off every single ridiculous thing Nancy Pelosi put into her Coronavi…
SurajitTweet,99671712,RT @saswat28: #CoronaVirus awareness through Odissi.
Leonine111,241524323,RT @AdamBandt: Government modelling on #COVIDー19 must be made fully available to the public and experts. https://t.co/RZCY5vWmzN
Bos_imm,720406943915974656,RT @irishxs: @BluebirdsofMO @JusPlainTalk101 I think the families of the covid-19 deaths should publicize photos of their loved ones and th…
Wolfbane1946,1008868556002545664,"RT @ProudResister: This is devastating and heartbreaking...

They are removing respirators from patients over 65 in Spain and giving them t…"
KWerninghaus,513146974,RT @AndrewYang: It’s possible to acknowledge the Chinese government’s role in stifling early info and worsening the coronavirus crisis with…
J37421792,982696649314086912,"RT @Jali_Cat: ‼️Here is what @SenSchumer and @SpeakerPelosi blocked:

$2,400-Couple
$1,200-PP
$500-Child
$5 B-FEMA
$10 B-Airports
$100 B-Ho…"
H2LRN7tGAf413Na,1041280381897469954,RT @timesofindia: Industrialist Anand Mahindra has offered to give Mahindra hotels and resorts in Karnataka to quarantine Covid-19 suspects…
RosemaryBonill1,746463296145002496,RT @ImErixk: Suspend Rent &amp; Mortgage in Virginia during COVID-19: Suspend Rent &amp; Mortgage in Virginia during COVID-19 - Sign the Petition!…
girikumarbasant,760971672,"RT @TheOliveKnife: A Question.

How many China friends are facing COVID-19 situations like US, UK, or Italy or Iran or even India? NONE

Wh…"
swatirukmini,471358322,"RT @MumbaiPolice: Rumours are no less infectious than #coronavirus ! This looks like a meticulous list, but a fake one too! Please note tha…"
NzeduEmmanuel,855053210641420288,"RT @KaineSays: Justin, plis nauuu."
CTrevorNelson,1141845466906148864,"RT @mcurtis12news: You will hear about chloroquine as a possible way to treat Covid 19... please DON'T. It has not been approved, may not b…"
TeraAsliBaap,178097123,RT @ShivAroor: First #Covid19 case in India’s North-East: 23-year-old woman tests positive. Had returned from London recently. Is stable. h…
thecarlitovega,587997618,"RT @TheCoronaMemes: To the few who get this, you’re welcome! #CoronaVirus https://t.co/vPVU6ILWAR"
PghBlue16,2953528085,"RT @ThatDamnYank: With considerably less testing, minimal safety net, and woefully inadequate public health infrastructure.

The American r…"
sar_oso,3253228622,RT @tedlieu: I don’t even know how to respond to the below statement. Going to simply retweet it for your awareness.
SueArmstrong93,920033668122288128,RT @abcnews: Coronavirus got you facing Centrelink for the first time? Here's how to apply for the Jobseeker Payment https://t.co/mt9DUBVIP4
liskaaz,23885163,"RT @mckaycoppins: Coronaviruses were never the most popular topic of scientific research; all of a sudden, every bit of information we have…"
CatGardino,2485454042,RT @Thomas1774Paine: Chinese State Communist Propaganda Promotes Hillary’s Coronavirus Attacks On Trump https://t.co/3jDthSc8io
Asha_EK,240208337,"RT @mknid: Like troops in a war, the primary carriers of Covid-19 entered Kerala through Kochi airport. For the poor around the airport, it…"
HalalHamDog,552942573,RT @kviserr: FUCKINNNNNNNN 👀👀👀👀👀
Akki_Hitman45,1211267005594001413,"RT @DracoKapoor: Since Salman Had his last hit (2017)

We lost one rhino subspecies

O'Riordan tragically died 

Australia Bush fire 

We l…"
BalqisIzazi,2311370406,RT @alyadayanaaa: so you’re saying 🥺🥺🥺 i’m not 🥺🥺🥺🥺 going to see 👉🏻👈🏻 my man 🥺 for another 2 months 🥺🥺🥺👉🏻👈🏻🥺🥺🥺🥺🥺🥺
crankyjim,33108216,"RT @davidakin: Minority govt seeks what amounts to blank cheque to tax, spend, and borrow — without Parliamentary approval — for the next 1…"
DrBanwatt,932066941803536387,RT @ajitjohnson_n: How much harm can one person really do? A sobering image of just how powerful social distancing can be in fighting COVID…
SGH41217399,1078345151649595393,"RT @BNODesk: Over the past 24 hours, the U.S. reported more than 10,000 new cases of coronavirus and 122 new deaths, raising the U.S. total…"
ibntafidah,98438660,"RT @DrOlufunmilayo: BREAKING NEWS:
Nigeria has 4 (FOUR) NEW CASES of Coronavirus. Total cases is now 40.

Of this 4 Cases,
2 are returnees…"
usedbooklady,4790239328,"RT @DrDenaGrayson: For over a month, I warned of this explosion of #coronavirus cases in March, and here we are.

NO ONE wants to lock down…"
dayyumshebad,51253161,RT @faketitojohnsON: talk about swine flu
TDPlus1,1242131538000539658,"RT @timesofindia: Covid-19 outbreak: She brought 263 stranded Indians home from Italy 

https://t.co/S0pSNLsbmk via @TOIAhmedabad 

#Cautio…"
UAEJE,7418242,RT @BiotechSweden: Biopharma's leading treatment hopes against COVID-19 https://t.co/NvUv2eISAz https://t.co/k736mTUL0w
therealnaomib,1094941615502823424,"RT @VidyaKrishnan: Even as of yesterday, the govt has denied community transmission.

We do not have testing kits or PPE kits. The #COVID19…"
MichaelVale12,746933058008399872,"RT @FDjasonn: Whiteboy got himself a fleshlight before he went into lockdown ☢️
COVID-19 got him missing work, so I told him send me some c…"
RexFera1,48257556,RT @RY_CLEF: Prayers for all the pregnant women and new born babies during this Pandemic attack.
chrisbee65,81725794,RT @realDonaldTrump: The Hill/HarrisX: 61% to 39% Approval Rating on handling of Coronavirus situation. Thank you!
impola_heather,1101918184343515137,"RT @IngrahamAngle: ""I’ll work with anybody to help the American people and the American worker — I don’t care who it is."" -- Donald Trump,…"
lowen_marissa,1077774201816272896,"RT @FultonTodd3: Who Has CashApp/PayPal &amp; Needs A blessing ? First 400 To Like,  Retweet &amp; Follow will receive $750 💓 DM!    #Covid_19 #cor…"
army_antic,4271550493,"RT @MarkDice: Fredo asked New York Governor Andrew Cuomo what was the worst decision he's made during this pandemic.  

""Probably coming on…"
Stunner2win1,892351975102087168,RT @itisprashanth: Good news - Four possible medicines to cure Corona Virus infection is under trial.   https://t.co/dvAsBvFOry
therese_jan_,963011116459700224,"RT @SenSanders: Reading the Republican coronavirus bill, you'd think the most important people in America are corporate CEOs. That is wrong…"
SidrahDP,401525742,RT @malachybrowne: Three doctors and a nurse working intensive care in Lombardy spoke to @babimarcolini about dealing with the covid19 surg…
madrelatina,322557441,RT @CNN_Oppmann: Watch: Cubans doctors arriving in Italy to help combat the coronavirus in Lombardy where scores have died. https://t.co/MX…
Bern2020The,1242305203736477698,"RT @BernieSanders: Corporate pork producers are using the coronavirus to push Congress to expedite guest worker visas, even at a time when…"
sagarrakshe2,229359792,"RT @PuneCityTraffic: To fight against Covid-19 by maintaining economic stability of society,
Pune Traffic Police and CityGlide Auto is work…"
SitekOtaku,134217822,"RT @Johnthemadmonk: This priest, Suffering from the coronavirus, gave up his ventilator to give to a younger patient and has died. His name…"
schcakes,54213684,"RT @KamVTV: Don’t you see what the Democrats have in mind? Write a Coronavirus bill so horrible it will never pass the GOP Senate. 

Then b…"
lregey,2786117346,"RT @FiQQMi: Dear @POTUS (@realDonaldTrump)

Please consider implementing an Executive Order to get past all the BS and help all Americans.…"
lulette5,261983224,"RT @CNN: Every respirator mask that's available right now should be going to a healthcare worker on the front lines, caring for coronavirus…"
RETTinol,393048573,RT @stephphilip8: WHO WOULD YOU WANT TO BE AT THE NATION'S HELM DURING A PANDEMIC?
el_garton,29117511,"RT @ReaganBattalion: This is a lie, plain and simple. Trump never suggested this, what they drank is fish tank cleaner. https://t.co/2ZIyji…"
merelyjo,32915151,"RT @Alt_FedEmployee: Hobby Lobby: won't pay employees health insurance for birth control because of God.

Also Hobby Lobby: Won't shut down…"
chempatty,23141655,"RT @PeteButtigieg: These massive investments (not sacrificing the elderly) are how to avoid a depression, and are needed anyway. I’ve been…"
benneedsrey,944719951499268097,"RT @techinsider: What coronavirus symptoms look like, day by day https://t.co/k4IVK4QX2m"
RichardZolotor,1959836048,RT @DrDenaGrayson: ‼️Dr. @RandPaul maintained his normal schedule *for days AFTER* getting tested—dining with colleagues at @SenateGOP lunc…
tahirudin98,1039077612,RT @Rhodes411: Making friends during the coronavirus lockdown... 😅 https://t.co/t9zp9NPVit
MIhernan,53575024,"RT @ANONSINTEL: #QANON #WWG1WGA 
If we have a shortage of masks in Canada we know where they could have went."
Missy22079976,1211800939444621312,"RT @CBedfordDC: Holy smokes @tedcruz on the Senate floor just now. ""Today, 102 Americans died while the Democrats blocked consideration of…"
Abby4Trump,2495518514,"RT @prayingmedic: 2) Thanks to the spread of disinformation, many people have experienced anxiety during the last few weeks over what might…"
VipinDasKannur,740992335941672960,RT @narendramodi: Valuable information on COVID-19 in sign language. #IndiaFightsCorona https://t.co/mLTJRKvv7F
ocwy,141529423,RT @iammushu: So NUS can expel people for not taking their temperature but not for sex offences?
