	Username	Id	Tweet	Location
902	CamposJhuan	1025355886339006464	"RT @bbcbrasil: Covid-19, gripe, resfriado, rinite alérgica.... 🤧

Sim, há semelhanças. Mas é preciso entender as diferenças entre a doença…"	
903	cosmos_augusto	247097755	México reporta 46 nuevos casos de covid-19, llegan a 164	Worldwire
904	nclbmrg	799927313047560192	"RT @kellyabagat: [THREAD FYI]
Hello, I want to share my symptoms of COVID-19 to raise awareness and to make people calm.

I am a 24-year ol…"	
905	putrasunda499	1237232149553483776	"RT @CantikaPutriTia: Harus optimis melakukan pencegahan penularan covid-19

#DaerahSigapCorona https://t.co/zPwoyGqK1f"	Jakarta
906	TexGirlResists	2429352864	"RT @SRuhle: Both @realDonaldTrump &amp; @stevenmnuchin1 know real estate - There are empty 2nd tier shopping malls all over the country.
Why no…"	Texas, USA
907	brenofelipe93	3378424084	RT @RedeGlobo: Sobre a importância do 'isolamento social' para conter o crescimento da COVID-19. #CombateAoCoronaVírus #perguntacorona http…	São Sebastião, São Paulo
908	brieew23__	1028345335649845249	RT @_hijayney: no offence but this COVID-19 clearing up and everyone becoming well again actually sucks	Bronx, NY
909	chhilliz	1002789082160758784	RT @rajafairuzz: How to educate people ek. COVID-19 is not airborne. You don’t need mask to protect you from it. But those who have symptom…	
910	AceKevin	269699493	"RT @millyshafiq: Pantau info Covid-19 di situs resmi yang bisa dipertanggungjawabkan.

1. Nasional https://t.co/keLOmgstb6 
2. Jawa barat h…"	Bintaro, Indonesia
911	AllenIsTweeting	17930050	"Since no one asked:

Every time Trump refers to Covid-19 as ""the Chinese virus"" every reporter in the room should ask, ""I'm sorry sir, which virus? No, I know you said ""Chinese virus, but since there are many that could arguably be traced to that geographic area of the world…"	
912	sywnaa	3031962812	RT @shahnizams: Itali dah sampai tahap terpaksa biar warga emas dijangkiti COVID 19, untuk tak dirawat atau kata lainnya, dibiarkan bertaha…	Malaysia
913	Brimmy21	17548775	RT @snackvampire: When covid 19 began hitting South Korea hard, South Korean celebrities came forward every day to donate money to the nati…	Mirb's Pink Oasis
914	Im_yy18	1958217714	RT @mungship: ตั้งแต่ Covid-19 เริ่มดังในไทย ไม่เคยมีคนในทีมขอลาป่วยด้วยเหตุผล มีไข้ อีกเลยครับ	
915	FlorenciaCac	4735918233	"RT @sebastafari: Queeeeeeeeee???!

Que todo el mundo sepa que el banco estatal de #Chile @BancoEstado le va quitar la casa a una familia en…"	Argentina. ♥
916	sseokjjn	996491493568339968	"RT @IunchcIubb: So, due to COVID-19 fucking everything up, i thought 'Why dont we have a Twitter prom?' 

So, without further ado, i invite…"	ʜᴏᴘᴇᴡᴏʀʟᴅ
917	OmmElvis	958920770658414598	RT @NicolasMaduro: Felicito el tremendo esfuerzo de todo el Estado Mayor Superior de los CLAP, de los jefes y jefas de calle y comunidad, q…	Venezuela
918	pikitoi	219053198	RT @juliopatan09: ¿A cuántos días estamos de “El presidente puede curar el Covid-19 con el toque de sus manos”?	
919	Kevin_Brosius	300674621	RT @snackvampire: When covid 19 began hitting South Korea hard, South Korean celebrities came forward every day to donate money to the nati…	Frederick, MD
920	lionessesqueen	897421911076069377	"RT @mmmerrimac: @meenaharris Why are people arguing that it's OK to call it the ""Chinese virus""? Is it so hard to say COVID 19? If you don'…"	
921	JuanitaChaconS	88685728	RT @uinformado: Insólito, nuestro ministro de Salud, Jaime Mañalich, dice que las personas contagiadas con Covid-19, tras recuperarse, qued…	Valparaíso, Chile
922	CollScott1	1217910341335769090	RT @timkmak: I asked Sen. Burr spokesperson Caitlin Carroll if her office had a comment re: the reports about the senator's stock sales ami…	
923	peeroum	3636267261	RT @40SANDSHORTIEZ: BREAKING NEWS: Due to the recent COVID-19 outbreak, the winners for Danimals Crush Cup cruise sweepstakes with Zack and…	
924	universalplusjl	39993936	México reporta 46 nuevos casos de covid-19, llegan a 164	Internet
925	shaileshmishra	45495217	RT @AmitShah: प्रधानमंत्री श्री @narendramodi जी ने आज COVID-19 से लड़ने के लिए जो विचार और सुझाव सामने रखे वह अत्यंत प्रेरक और आवश्यक हैं।…	ÜT: 19.174121,72.834739
926	robert_me101	739690466854076417	RT @waresxx: COVID-19.2 : All bugs fixed. Improved performances.	Nevada, USA
927	LadyofShalott06	48560827	RT @MayorOfLA: I’m issuing a Safer at Home emergency order — ordering all residents of @LACity to stay inside their homes and immediately l…	City of Angels
928	Peterchen0808	855068986417061888	RT @marcorubio: #China denied the world valuable information early in the #Covid_19 crisis that could have delayed spread. Let’s focus now…	New York
929	HardCoreAntiCCP	1161466288549425152	"RT @alx: Good for @Jkylebass standing his ground on CNBC when they tried to pressure him into saying “COVID 19”

“We can call it whatever w…"	
930	MH30505831	1220840001593839616	"RT @Global_Montreal: Sainte-Justine Hospital confirmed on Thursday afternoon that a staff member tested positive for COVID-19.
https://t.co…"	
931	RoossTvy	1198069643312803842	"RT @AccionNacional: Así, México está enfrentando una de las peores crisis sanitarias de las que se tenga memoria: #Covid_19

La negligencia…"	Toluca 
932	publicaddress	18201787	Duncan Greive reflects on The Spinoff's Covid-19 coverage. Bravo.  https://t.co/TQAA7XXcPh	Auckland
933	Sol68635937	957456119139463168	"RT @DCLBlogger: How is the #Decentraland Land Market Doing?

Market Analysis Video

2M+ #MANA, (400 #ETH), traded in the last 24 hours.

ht…"	
934	buwush	933214303871627265	RT @pbpanicbutton: I didn't get around to posting my preview but the Seasoning City Nobodies zine (@scnobodies_zine) is now out and availab…	another plane of existence
935	MiraayajR	470828774	RT @KKMPutrajaya: Peruntukan tambahan sebanyak RM160 juta diberikan kepada (KKM) untuk disalurkan kepada 26 hospital di negara ini, bagi me…	+60
936	amirmahmood112	2290481424	RT @HFUSA: When we see closing all over the world, Humanity will always remain open! Billboard at a busy junction in Vestal, Upstate New Yo…	Ontario, Canada
937	cryptic_aa	367770205	"Kuchh to log kahenge... aptly summarises most critics of @narendramodi's address last evening.
Many are pointing out that he didn't pledge a billion-dollar-number to the junta faced with the #CoronavirusOutbreakindia #Covid_19
This *some* of what he said: https://t.co/7rBeuVi4nA"	Dubai
938	xparraa	931128174	RT @uinformado: Insólito, nuestro ministro de Salud, Jaime Mañalich, dice que las personas contagiadas con Covid-19, tras recuperarse, qued…	
939	sab_eeeeeexiv	118042610	RT @gmanews: Who should get tested first for COVID-19? DOH exec explains https://t.co/tEiMKbq8Jq	
940	SandyLuke	18163793	RT @ABC: HAPPENING NOW: California Gov. Newsom makes announcement on state's response to COVID-19 outbreak. https://t.co/GTTkq3ufRW https:/…	United States
941	YourDaddy_Dee	292699298	RT @mrs_merica: Can y’all please just follow the government’s instructions so we can knock this COVID-19 out and be done?! I feel like a ki…	
942	albi2103	145058470	"RT @Vukuzman: Ce gouvernement est irresponsable.
Chaque jour il aggrave son cas, cela en devient criminel.

Ce qu'il faut ""challenger"" c'es…"	Mtl
943	kellincosta10	3590468901	RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo	Canguçu, Brasil
944	mxjahid	1005859564997132289	"RT @kimmohito: PM: ""Dilarang berkumpul.""

Malaun: *Berkumpul di masjid*

Me: ""Kau bodo ke nak sebar Covid-19?""

Malaun: ""Sesungguhnya penya…"	
945	CarlosRaulPerd1	1139227128225026048	RT @japortalmiranda: #Cuba 🇨🇺 una vez más respondió, serena y solidaria, cuando se le necesitó en una situación extraordinaria que amenazab…	Cuba
946	Guzzodz	918194559972241409	"RT @luisghernan: 💥Tremendo 💥

David Jassan, según él gravemente enfermo y casi en agonía por neumonía y #Covid_19...

¡es identificado como…"	Guadalajara, Jalisco
947	ernymastura	442371733	RT @Berry21st: TANDA-TANDA AWAL CORONA VIRUS  (COVID 19 ) SEBARKAN BAGI SEMUA TAHU. KITA BANTU ORANG INSHAALLAH TUHAN BANTU KITA 🤗 STAY AT…	pasir gudang, johor
948	TheAshleyOfPH	748054984139354112	"RT @joenasandiego: Some good news for your heart

• 8 patients in PH recovered from COVID-19

• Hotel owners allowing use of their property…"	
949	florematica	593390604	RT @carterforva: I'm old enough to remember when Joe Biden said Italy has a universal healthcare system and they're struggling with COVID-1…	Milwaukee, WI
950	Seanhussey10	4211432271	"RT @RedTRaccoon: Who else in the GOP had a fire sale of stocks while downplaying the COVID-19 outbreak?

So far we have Burr and Loeffler a…"	
951	lcworking	15233462	"RT @QasimRashid: 281K unemployment claims in the past week

That’s the highest single week since 1992. It will get worse😳

Congress must im…"	
952	vivekMi39843890	1040183039748276226	RT @narendramodi: A COVID-19 Economic Response Task Force would be created to work on aspects relating to the economy and help various stak…	Hardoi Uttar Pradesh India
953	EachStarAWorld	87265827	RT @kianangu: As some of y’all know, my father is incarcerated. I’m sharing a petition asking for early release for incarcerated folks w/no…	San Francisco, CA
954	ladikos_82	500369077	RT @DemSocialists: COVID-19 is teaching everyone what socialists already know: the whole world revolves around labor. https://t.co/RgCQyNAV…	Bowling Green, OH
955	anakniluci	1096339304224178176	"RT @baeonda: I’m 22 years old and I tested positive for COVID-19. 

I’ve been debating on posting, but I want to share my experience especi…"	earth
956	veronicaisdrunk	306503573	RT @carlyaquilino: If you feel sick please don’t waste the few COVID-19 tests they have. There are still a LOT of movie stars with no sympt…	Los Angeles, CA
957	TrivinoJulieta	1217632693321719808	"RT @Florcmercado: En Italia colapsó el sistema salud, y llegaron al extremo de elegir q vida salvar! si sos + de 80 no hacen nada. 
Imagina…"	Miramar
958	mszpwc	1579312772	RT @mtbyers13: @tomscocca @DataPointed Hmm. Early in the process, many republican politicians were knowledgeable about the severity of COVI…	they/dia/she
959	brokecinderella	44478925	"RT @SoDebNair: White People: COVID-19

Black Folks: the RONA 

Gay People : Miss Rona 

😭☠️"	Atlanta, Ga
960	bisexualperalta	4351750694	RT @carlyaquilino: If you feel sick please don’t waste the few COVID-19 tests they have. There are still a LOT of movie stars with no sympt…	clute tx✨
961	najmaatiqah	1361200530	"RT @MuhdNaufal98: As a Malaysian student here in South Korea, I can say that they handle this Covid-19 situation really well!!😍

The govern…"	
962	msamsau	420020785	RT @ActualidadRT: En Italia regalan tablets a ancianos aislados con covid-19 para que puedan despedirse de sus familiares https://t.co/ymG8…	
963	lulu_cruzca	237734458	RT @m_ebrard: Conversé con el Secretario Mike Pompeo. Le propuse que las medidas  para evitar la propagación del COVID-19 no paralicen la a…	
964	CCheyennnne	101479207	RT @ShakeetaMarie: This needs to continue being implemented after we are on the other side of COVID-19. I’m tired of y’all on my neck and o…	Belgique
965	cvmacedog	23117227	RT @cobblepot__: No decreto de serviços essenciais que não podem parar no Amapá durante a quarentena do covid-19, tá o funcionamento das ba…	Rio de Janeiro, Brasil
966	anismad_	1002087082125246464	RT @amofficial77: Ahli Parlimen Muar sedekahkan semua gaji dia untuk bulan ini kepada mereka yang memerlukan di saat COVID-19 ni. Terima ka…	Malaysia
967	hdiaz24_hilda	539429141	RT @ABC: FLOWN FOR TREATMENT: A Southern California resident infected with COVID-19 arrived at LAX on a private air-ambulance from Aruba, w…	United States
968	MaryNaumann13	373507513	"RT @Florcmercado: En Italia colapsó el sistema salud, y llegaron al extremo de elegir q vida salvar! si sos + de 80 no hacen nada. 
Imagina…"	Buenos Aires, Argentina
969	cbxjxnxnx	1232270649277632512	RT @cGGKHw9WdQWqrQt: #ไวรัสปอดอักเสบ #Covid_19 สาบานได้ว่าที่บ้านเหลือแมสชิ้นสุดท้าย ครอบครัวเราต้องขายของใต้โรงแรมทุกวัน ต้องใส่ แต่ตอนนี้…	
970	CrazianMuch	802145340468105216	RT @lhfang: Wall Street is pressuring key healthcare firms to hike prices over the coronavirus crisis. Audio here of bankers asking drug co…	Kalamazoo, MI
971	mlox1965	1934932790	RT @DearDean22: He told wealthy friends. Then cashed out a cool $1.4m in stock. Then voted AGAINST the covid-19 relief bill. He needs to go	
972	MeisterJ	16391016	RT @ccp_mario: Hola México, Latinoamérica y el mundo... Soy la voz de Goku...! No les pido levantar los brazos para crear una Genkidama, pe…	virginia
973	aleoncastro	1934433859	"RT @lajornadaonline: #VideosLaJornada / Instalan cámaras termográficas en el aeropuerto de #Cancun por #Covid_19mx 

Las computadoras leen…"	
974	Juanysmv	322183168	RT @rturrent: - Desgraciadamente ayer falleció el 1er paciente (ya se había reportado por la SS ayer, pero no se había contabilizado debido…	Miguel Hidalgo, Distrito Federal
975	TanguyFilloux	796159975919906816	"RT @SFAR_ORG: #COVID19 
Notre page dédiée 

https://t.co/AK9ctbdq8v

#SFAR #ANESTHESIE #REANIMATION #MEDECINEPERIOPERATOIRE #SFAR2020 https…"	
976	jcacperalta	3285865806	RT @SenLeiladeLima: Just to be clear. I will not join my colleagues to be tested for COVID-19. I have been relatively in involuntary quaran…	National Capital Region
977	Siriporny2	948594028173389824	RT @kapookdotcom: ผู้ว่าการรัฐแคลิฟอร์เนีย ออกคำสั่งด่วน ให้ประชาชนในรัฐทั้งหมดราว 40 ล้านคน อาศัยอยู่แต่ในบ้าน เพื่อป้องกันการแพร่ระบาดของ…	
978	frappuccin0_	957902393433251842	"RT @husnazmn_: ‘’Apakah sumbangan anda pada negara?”

“Saya duduk rumah ketika covid-19 melanda negara”"	
979	ayrceriaaaaa	1238089806	"RT @hasanuddin_univ: Unhas Turun Tangan, Mari Bantu Dokter dan Perawat

Mari ki' berkontribusi dan ikut berada di Garis Depan melawan Covid…"	
